Rank,Team,W,L,WinPct,FPI,SOS,SOR,Chaos,Streak,QualityWins,BestWin,GamesPlayed
32,Oklahoma,4,2,0.667,6.984,1.311,0.1772,-18.6,1W,2,#16,6
33,Central Michigan,5,2,0.714,6.859,-8.318,-0.0543,-60.7,1L,0,,7
34,Nebraska,5,2,0.714,6.751,5.75,0.3732,68.8,2W,1,#12,7
35,Ole Miss,4,2,0.667,6.56,4.13,0.2723,5.0,1W,0,,6
36,Western Michigan,5,1,0.833,5.988,-9.014,0.0575,-26.4,5W,0,,6
37,BYU,5,2,0.714,5.904,-2.8,0.1751,-22.8,2W,2,#20,7
38,Clemson,4,2,0.667,5.859,1.062,0.2535,14.9,4W,0,,6
39,North Carolina,4,3,0.571,5.743,3.162,0.2012,33.8,2L,0,,7
40,Penn State,4,3,0.571,5.63,4.08,0.164,-20.5,1W,0,,7
41,TCU,4,2,0.667,5.607,-0.109,0.1596,-26.1,1W,1,#20,6
42,Memphis,5,2,0.714,5.483,-3.357,0.1378,-22.3,1L,0,,7
43,Ohio,5,1,0.833,5.268,-9.454,0.0434,-25.9,1W,0,,6
44,Kansas State,5,2,0.714,5.257,-5.808,0.0443,-28.8,2W,0,,7
45,Alabama,4,2,0.667,4.93,-1.129,0.1702,26.9,4W,2,#25,6
46,Appalachian State,4,2,0.667,4.018,-9.954,-0.1538,-55.7,4W,0,,6
47,West Virginia,4,2,0.667,3.9,-8.523,-0.0329,-29.4,2W,0,,6
48,UConn,4,3,0.571,3.395,-3.247,-0.002,-22.7,1W,0,,7
49,Panama City,4,3,0.571,3.165,4.007,0.165,0.0,1L,0,,7
50,Alabaster,4,2,0.667,3.014,0.038,0.2218,43.9,1W,0,,6
51,Duke,4,3,0.571,2.875,-0.288,0.1147,22.5,1L,0,,7
52,Rutgers,5,1,0.833,2.774,-4.776,0.223,8.0,3W,0,,6
53,Southern Mississippi,4,2,0.667,2.556,-3.21,0.0481,-20.9,2W,0,,6
54,Maryland,4,3,0.571,2.509,2.124,0.1861,38.5,1L,0,,7
55,Colorado,3,3,0.5,2.45,-2.422,-0.0458,-32.0,1W,0,,6
56,Navy,3,4,0.429,1.801,-0.435,-0.0543,-12.0,3L,0,,7
57,Wyoming,3,4,0.429,1.656,-4.44,-0.2012,-56.6,2L,0,,7
58,Louisiana Tech,4,3,0.571,1.62,-4.225,-0.0342,-33.9,2W,0,,7
59,Tulane,5,2,0.714,1.269,-2.356,0.1791,27.2,5W,0,,7
60,Georgia Tech,2,4,0.333,1.217,7.779,-0.0012,-11.0,1L,0,,6
61,New Mexico State,3,3,0.5,1.055,-5.879,-0.1667,-59.5,2L,0,,6
62,SMU,3,3,0.5,0.949,1.574,0.0153,-10.0,2W,0,,6
63,Tulsa,3,4,0.429,0.626,-3.357,-0.1449,-9.0,2W,0,,7
64,Eastern Michigan,4,2,0.667,0.52,-4.616,0.0293,-5.0,4W,0,,6
65,Missouri State,5,1,0.833,0.251,-5.153,0.1984,6.0,3W,0,,6
66,Fresno State,3,3,0.5,0.107,-3.776,-0.1021,-29.4,2L,0,,6
67,Arizona State,3,3,0.5,0.012,0.034,-0.0446,-8.0,2L,0,,6
68,Arizona,4,3,0.571,-0.033,1.041,0.1328,12.2,2L,0,,7
69,Oregon State,4,2,0.667,-0.044,-1.744,0.1585,-18.4,3W,0,,6
70,Iowa,4,4,0.5,-0.149,1.63,0.0352,20.7,2L,0,,8
71,Middle Tennessee,6,1,0.857,-0.322,-5.823,0.174,7.0,4W,0,,7
72,North Texas,3,4,0.429,-0.659,-3.926,-0.169,-40.0,1W,0,,7
73,Cincinnati,3,3,0.5,-0.943,-3.876,-0.0857,-14.0,2L,0,,6
74,Indiana,3,4,0.429,-1.042,-0.407,-0.0704,-31.3,2L,0,,7
75,Georgia,3,3,0.5,-1.254,7.168,0.1491,25.7,1W,0,,6
76,Kansas,3,4,0.429,-1.346,-0.443,-0.0443,-14.0,1L,0,,7
77,LSU,3,3,0.5,-1.711,4.256,0.1761,69.2,1L,1,#14,6
78,Liberty,3,3,0.5,-1.748,-8.486,-0.2465,-73.0,1W,0,,6
79,Purdue,4,3,0.571,-1.761,-0.702,0.0694,-5.0,1W,0,,7
80,UL Monroe,4,3,0.571,-2.38,-3.655,-0.0231,-6.9,1W,0,,7
81,Miami University,2,3,0.4,-2.38,3.316,0.0493,24.1,3L,0,,5
82,Kentucky,3,4,0.429,-2.458,5.047,0.0543,53.2,2L,1,#17,7
83,Boise State,3,4,0.429,-2.659,-3.641,-0.16,-37.8,1W,0,,7
84,Washington State,4,3,0.571,-3.061,-0.731,0.0674,16.4,2L,0,,7
85,Florida International,2,4,0.333,-3.177,-5.344,-0.2899,-17.0,2L,0,,6
86,James Madison,2,4,0.333,-3.292,-1.907,-0.1995,-36.9,1L,0,,6
87,Georgia Southern,3,4,0.429,-3.589,-2.644,-0.1328,-36.7,1W,0,,7
88,Gate City,3,5,0.375,-3.647,-0.618,-0.1092,-16.0,5L,1,#16,8
89,Hawai'i,4,3,0.571,-4.098,-6.519,-0.1097,2.0,2W,0,,7
90,Colorado State,4,2,0.667,-4.161,-0.644,0.1925,53.2,1L,0,,6
91,UCF,3,4,0.429,-4.262,-1.132,-0.0724,10.2,1W,0,,7
92,Stanford,2,4,0.333,-4.447,4.116,-0.0047,18.9,2L,0,,6
93,Delaware,3,3,0.5,-4.862,-5.048,-0.1185,25.1,1L,0,,6
94,Akron,2,5,0.286,-4.949,-3.935,-0.3159,-45.1,3L,0,,7
95,Boston College,2,5,0.286,-4.958,2.333,-0.1338,-33.4,1W,0,,7
96,Utah,3,4,0.429,-5.073,-4.469,-0.163,17.1,2W,0,,7
97,UTEP,4,2,0.667,-5.354,-3.03,0.0669,31.0,4W,0,,6
98,Ohio State,3,3,0.5,-5.576,0.859,0.0305,27.1,1W,0,,6
99,South Alabama,3,4,0.429,-5.61,-8.115,-0.2857,-40.0,1L,0,,7
100,Rapid City,2,5,0.286,-5.772,4.704,-0.0493,59.0,1L,0,,7
101,Wake Forest,3,3,0.5,-5.876,-3.741,-0.0915,-4.0,2L,0,,6
102,Minnesota,3,3,0.5,-6.255,-3.166,-0.0528,25.7,1L,0,,6
103,Army,2,3,0.4,-6.476,-5.675,-0.2746,-35.0,2L,0,,5
104,Charlotte,2,5,0.286,-6.612,-2.975,-0.2757,-15.6,1L,0,,7
105,Rice,2,4,0.333,-6.624,0.762,-0.1174,-21.0,2L,0,,6
106,Old Dominion,3,3,0.5,-6.888,-5.432,-0.1467,2.8,2L,0,,6
107,Western Kentucky,3,4,0.429,-6.94,-7.346,-0.3018,-4.2,3L,0,,7
108,Sam Houston,3,4,0.429,-6.948,-0.505,-0.0282,37.1,1L,0,,7
109,Kent State,3,3,0.5,-7.074,0.195,0.0012,22.1,3W,0,,6
110,South Carolina,2,4,0.333,-7.115,0.447,-0.169,-17.0,1L,0,,6
111,Mississippi State,2,4,0.333,-7.355,3.967,-0.0176,6.8,1L,0,,6
112,Massachusetts,3,4,0.429,-7.552,-3.713,-0.165,1.4,1W,0,,7
113,Hammond,2,5,0.286,-7.928,0.964,-0.1751,15.0,1L,0,,7
114,Toledo,2,5,0.286,-7.993,-3.737,-0.3038,-8.1,5L,0,,7
115,Michigan State,2,4,0.333,-8.154,2.703,-0.0493,10.8,2L,0,,6
116,California,3,4,0.429,-8.22,-2.762,-0.1429,51.1,3L,0,,7
117,Georgia State,3,3,0.5,-8.284,-9.891,-0.338,-3.0,1L,0,,6
118,Louisiana,3,3,0.5,-8.353,-8.362,-0.27,-3.0,1W,0,,6
119,Northwestern,3,3,0.5,-8.433,-11.522,-0.3192,-36.0,2L,0,,6
120,USC,1,6,0.143,-8.895,12.745,-0.0503,-17.0,4L,0,,7
121,Illinois,2,4,0.333,-8.951,2.441,-0.1268,3.2,1W,0,,6
122,Louisville,2,5,0.286,-8.981,0.571,-0.1851,11.9,4L,0,,7
123,Iowa State,4,3,0.571,-9.108,-1.397,0.0724,59.0,2W,0,,7
124,Coastal Carolina,2,5,0.286,-9.413,-0.864,-0.2113,-5.4,1W,0,,7
125,UTSA,2,4,0.333,-9.564,0.216,-0.1045,69.0,4L,0,,6
126,Arkansas State,2,5,0.286,-10.129,-6.582,-0.4064,-27.0,3L,0,,7
127,Kennesaw State,2,4,0.333,-10.29,-4.903,-0.2993,18.8,2L,0,,6
128,Temple,1,5,0.167,-10.618,-0.892,-0.3298,-26.0,4L,0,,6
129,Texas State,1,5,0.167,-10.632,-1.253,-0.3275,-26.0,4L,0,,6
130,Missouri,2,5,0.286,-10.674,0.329,-0.2163,38.1,3L,0,,7
131,UNLV,1,6,0.143,-10.937,-0.198,-0.3642,5.0,4L,0,,7
132,Ball State,2,4,0.333,-11.067,-3.124,-0.2418,53.0,1W,0,,6
133,Jacksonville State,3,3,0.5,-11.432,-5.187,-0.1197,33.2,1W,0,,6
134,Utah State,1,5,0.167,-13.272,-4.534,-0.419,-30.0,5L,0,,6
135,Death Valley,1,5,0.167,-13.627,3.422,-0.2242,7.0,2L,0,,6
136,Vanderbilt,1,5,0.167,-14.721,-1.431,-0.3815,20.2,4L,0,,6
137,Miami (OH),0,1,0.0,-26.889,3.9,-0.3239,-6.0,1L,0,,1
