Rank,Team,W,L,WinPct,FPI,SOS,SOR,Chaos,Streak,QualityWins,BestWin,GamesPlayed
31,Navy,3,0,1.0,11.833,-10.446,0.253,1.0,3W,0,,3
32,San Diego State,2,1,0.667,10.538,-12.369,-0.0898,-27.5,1L,0,,3
33,Miami University,2,0,1.0,10.433,-5.245,0.422,3.0,2W,0,,2
34,Northwestern,1,0,1.0,10.361,-19.39,0.1064,0.0,1W,0,,1
35,Louisiana Tech,2,0,1.0,9.963,-8.185,0.3511,3.0,2W,0,,2
36,USF,2,0,1.0,9.395,-9.322,0.3546,4.0,2W,0,,2
37,Cincinnati,1,1,0.5,8.97,-6.172,-0.1028,-6.0,1L,0,,2
38,Memphis,3,1,0.75,8.9,-9.812,0.0567,-5.0,2W,0,,4
39,Fresno State,1,0,1.0,8.195,-15.722,0.1348,0.0,1W,0,,1
40,Marshall,3,0,1.0,8.042,-4.694,0.3948,4.0,3W,0,,3
41,Colorado,1,1,0.5,7.189,-9.734,-0.2163,-27.8,1W,0,,2
42,Virginia,2,0,1.0,7.176,-20.76,0.0709,1.0,2W,0,,2
43,Pittsburgh,2,0,1.0,6.945,-15.223,0.1738,1.0,2W,0,,2
44,Central Michigan,1,1,0.5,6.859,-5.394,-0.1064,-6.0,1W,0,,2
45,NC State,1,1,0.5,5.911,-8.29,-0.117,-1.0,1W,0,,2
46,Minnesota,2,0,1.0,5.727,-15.657,0.1525,1.0,2W,0,,2
47,Middle Tennessee,2,0,1.0,5.617,-6.878,0.3369,3.0,2W,0,,2
48,Georgia,2,0,1.0,5.365,-16.381,0.1312,1.0,2W,0,,2
49,Washington State,3,0,1.0,5.339,1.899,0.5366,9.0,3W,0,,3
50,Louisville,1,1,0.5,5.271,2.429,0.0567,-2.0,1L,0,,2
51,UConn,1,1,0.5,5.116,-2.88,-0.0532,-6.0,1W,0,,2
52,Michigan,2,0,1.0,5.07,-11.973,0.2021,2.0,2W,0,,2
53,Florida,2,0,1.0,5.0,-14.113,0.2021,2.0,2W,1,#16,2
54,Auburn,1,1,0.5,4.97,-7.173,-0.1879,-29.0,1L,0,,2
55,Wisconsin,2,0,1.0,4.785,-9.541,0.3121,3.0,2W,0,,2
56,Kansas,1,1,0.5,4.695,-0.721,-0.0142,-6.0,1L,0,,2
57,Washington,1,1,0.5,4.163,-4.787,-0.0567,-1.0,1L,0,,2
58,East Carolina,2,0,1.0,3.758,-13.596,0.1773,1.0,2W,0,,2
59,UTSA,2,0,1.0,3.663,-0.787,0.4787,26.4,2W,0,,2
60,North Texas,1,1,0.5,3.162,-10.788,-0.2411,-26.3,1L,0,,2
61,Troy,2,0,1.0,3.092,-20.928,0.0674,1.0,2W,0,,2
62,Illinois,1,1,0.5,2.405,-7.303,-0.1383,-6.0,1L,0,,2
63,UCF,1,1,0.5,2.232,2.353,0.0567,-5.0,1L,0,,2
64,Jacksonville State,2,0,1.0,2.043,-10.025,0.2801,3.0,2W,0,,2
65,Toledo,3,0,1.0,2.002,-18.108,0.104,1.0,3W,0,,3
66,UL Monroe,1,1,0.5,1.966,-10.179,-0.156,-5.0,1L,0,,2
67,Gate City,3,0,1.0,1.705,-15.368,0.156,2.0,3W,1,#16,3
68,Utah State,1,1,0.5,1.294,-7.523,-0.1348,-6.0,1L,0,,2
69,Rutgers,2,0,1.0,1.257,-16.598,0.1206,1.0,2W,0,,2
70,Panama City,1,1,0.5,0.972,-10.167,-0.2305,-5.0,1W,0,,2
71,South Carolina,1,1,0.5,0.918,-4.276,-0.0709,-6.0,1L,0,,2
72,Charlotte,1,1,0.5,0.486,-15.14,-0.3333,-30.3,1L,0,,2
73,Hawai'i,1,1,0.5,0.335,-4.443,-0.1064,-5.0,1L,0,,2
74,Georgia Tech,1,1,0.5,0.305,4.498,0.0638,-2.0,1W,0,,2
75,Oklahoma State,2,0,1.0,0.28,0.448,0.4858,6.0,2W,0,,2
76,Baylor,1,1,0.5,-0.035,1.819,0.0284,-2.0,1L,0,,2
77,Arizona,1,1,0.5,-0.077,3.735,0.0957,19.9,1L,0,,2
78,Akron,1,1,0.5,-0.354,-3.82,-0.0603,-5.0,1W,0,,2
79,Hammond,1,1,0.5,-0.464,-4.039,-0.0567,-2.0,1L,0,,2
80,Arizona State,1,1,0.5,-0.632,2.623,0.0496,-2.0,1L,0,,2
81,Ohio,1,0,1.0,-1.097,-20.307,0.078,1.0,1W,0,,1
82,Maryland,1,1,0.5,-1.26,-1.631,-0.0071,-2.0,1W,0,,2
83,Georgia Southern,1,1,0.5,-1.545,0.798,0.0461,-6.0,1W,0,,2
84,West Virginia,2,0,1.0,-2.186,-6.483,0.3546,24.7,2W,0,,2
85,Ohio State,1,1,0.5,-2.221,-0.553,-0.0071,-2.0,1L,0,,2
86,LSU,1,1,0.5,-2.23,-0.571,0.0142,-2.0,1L,0,,2
87,Temple,1,1,0.5,-2.457,-7.026,-0.117,-6.0,1W,0,,2
88,Delaware,2,1,0.667,-2.775,-16.328,-0.1844,-24.6,2W,0,,3
89,Western Kentucky,2,0,1.0,-3.338,-17.788,0.1135,1.0,2W,0,,2
90,California,1,1,0.5,-3.919,-20.95,-0.4397,-33.7,1L,0,,2
91,Old Dominion,1,1,0.5,-4.304,-4.718,-0.0745,-6.0,1L,0,,2
92,Kansas State,1,1,0.5,-4.571,0.745,0.0426,-6.0,1L,0,,2
93,Army,1,0,1.0,-4.639,-19.39,0.1064,0.0,1W,0,,1
94,Penn State,1,1,0.5,-5.042,14.803,0.3085,33.4,1W,0,,2
95,Boise State,2,0,1.0,-6.01,-12.131,0.2199,21.1,2W,0,,2
96,Colorado State,1,1,0.5,-6.031,4.827,0.1206,1.0,1L,0,,2
97,Iowa,2,1,0.667,-6.46,-5.699,0.0567,1.0,1W,0,,3
98,Rice,0,1,0.0,-6.923,8.042,-0.2766,-6.0,1L,0,,1
99,North Carolina,1,1,0.5,-7.721,-0.555,0.0142,-1.0,1W,0,,2
100,Oregon State,1,1,0.5,-8.313,-4.738,-0.1277,-3.0,1W,0,,2
101,Indiana,0,2,0.0,-8.958,5.973,-0.3333,-4.0,2L,0,,2
102,Wake Forest,1,1,0.5,-9.303,-10.719,-0.1844,-1.0,1W,0,,2
103,Texas State,1,1,0.5,-9.799,-12.71,-0.2837,-6.0,1W,0,,2
104,Missouri State,2,0,1.0,-9.805,-15.722,0.1348,0.0,2W,0,,2
105,Massachusetts,1,1,0.5,-9.895,8.098,0.1915,24.7,1W,0,,2
106,Georgia State,2,1,0.667,-10.55,-19.211,-0.2388,4.0,1L,0,,3
107,Iowa State,1,1,0.5,-10.591,-11.294,-0.2766,-6.0,1L,0,,2
108,Eastern Michigan,1,2,0.333,-10.903,-0.584,-0.1631,-12.0,1W,0,,3
109,Appalachian State,0,2,0.0,-10.929,3.031,-0.4149,-12.0,2L,0,,2
110,SMU,0,1,0.0,-11.065,3.758,-0.4043,-6.0,1L,0,,1
111,Utah,1,1,0.5,-11.114,-9.34,-0.1986,-6.0,1W,0,,2
112,Missouri,1,1,0.5,-11.208,-1.528,-0.0319,-6.0,1L,0,,2
113,Clemson,0,2,0.0,-11.276,12.336,-0.1879,-4.0,2L,0,,2
114,Boston College,0,2,0.0,-11.351,10.186,-0.2589,-8.0,2L,0,,2
115,Alabama,0,2,0.0,-11.539,13.811,-0.1702,-8.0,2L,0,,2
116,Tulane,0,2,0.0,-11.708,-3.528,-0.5922,-12.0,2L,0,,2
117,Western Michigan,0,1,0.0,-12.113,3.663,-0.4113,-6.0,1L,0,,1
118,Michigan State,1,1,0.5,-12.725,2.437,0.0496,1.0,1L,0,,2
119,Stanford,0,2,0.0,-13.043,11.803,-0.2092,-12.0,2L,0,,2
120,Vanderbilt,0,1,0.0,-14.008,-16.128,-0.8723,0.0,1L,0,,1
121,James Madison,0,2,0.0,-14.069,2.75,-0.4504,-8.0,2L,0,,2
122,Ball State,0,2,0.0,-15.505,1.879,-0.4504,-12.0,2L,0,,2
123,Tulsa,0,2,0.0,-18.305,-11.721,-0.7801,-6.0,2L,0,,2
124,Rapid City,0,2,0.0,-19.268,3.353,-0.4184,-8.0,2L,0,,2
125,Coastal Carolina,0,2,0.0,-19.448,5.992,-0.3759,-12.0,2L,0,,2
126,UNLV,0,2,0.0,-19.568,-0.248,-0.4965,-2.0,2L,0,,2
127,Louisiana,1,1,0.5,-19.771,-11.655,-0.2624,40.0,1W,0,,2
128,Arkansas State,0,2,0.0,-20.307,-0.726,-0.5567,-12.0,2L,0,,2
129,Death Valley,0,2,0.0,-20.615,10.659,-0.2589,-8.0,2L,0,,2
130,UCLA,0,1,0.0,-21.805,14.279,-0.1631,-6.0,1L,0,,1
131,Mississippi State,0,1,0.0,-22.128,15.632,-0.1206,-2.0,1L,0,,1
132,Kent State,0,2,0.0,-22.13,1.629,-0.461,-12.0,2L,0,,2
133,Sam Houston,0,2,0.0,-22.465,8.957,-0.2837,-12.0,2L,0,,2
134,USC,0,2,0.0,-24.555,6.779,-0.3227,-8.0,2L,0,,2
135,UTEP,0,2,0.0,-25.975,3.938,-0.3865,-8.0,2L,0,,2
136,Kennesaw State,0,2,0.0,-26.407,-9.927,-0.7305,-12.0,2L,0,,2
