Rank,Team,W,L,WinPct,FPI,SOS,SOR,Chaos,Streak,QualityWins,BestWin,GamesPlayed
51,Wisconsin,3,0,1.0,2.689,-14.704,0.1111,2.0,3W,0,,3
52,Florida International,1,1,0.5,2.645,-8.794,-0.156,-2.0,1L,0,,2
53,Kansas State,2,1,0.667,1.567,-7.615,0.0024,-5.0,1W,0,,3
54,LSU,2,1,0.667,1.414,4.078,0.2813,31.1,1W,0,,3
55,Indiana,1,2,0.333,1.346,1.276,-0.0946,-4.0,1W,0,,3
56,Houston,1,1,0.5,1.326,-4.431,-0.0957,-5.0,1L,0,,2
57,Kentucky,2,1,0.667,1.296,-0.157,0.1087,1.0,1L,0,,3
58,North Carolina,2,1,0.667,1.223,-4.969,0.0189,-1.0,2W,0,,3
59,Alabama,1,2,0.333,1.163,9.576,0.0213,-5.0,1W,0,,3
60,Arizona State,2,1,0.667,1.122,-0.506,0.1324,1.0,1W,0,,3
61,Purdue,2,1,0.667,0.852,0.955,0.13,2.0,1L,0,,3
62,Miami University,2,1,0.667,0.809,-2.464,0.1939,30.4,1L,0,,3
63,TCU,1,1,0.5,0.658,6.233,0.1064,1.0,1L,0,,2
64,Colorado,1,2,0.333,0.439,-6.539,-0.2719,-8.0,1L,0,,3
65,Hawai'i,2,1,0.667,0.379,-11.991,-0.1442,-26.0,1W,0,,3
66,Louisiana Tech,2,1,0.667,0.186,1.622,0.2388,16.3,1L,0,,3
67,Utah State,1,1,0.5,-0.103,-10.29,-0.227,-6.0,1L,0,,2
68,Gate City,3,1,0.75,-0.168,-10.418,-0.0301,-4.0,1L,1,#16,4
69,Washington State,3,1,0.75,-0.27,1.377,0.3138,21.4,1L,0,,4
70,Arizona,2,1,0.667,-0.54,-1.164,0.1584,-18.6,1W,0,,3
71,Wake Forest,2,1,0.667,-0.568,-1.886,0.13,2.0,2W,0,,3
72,UTSA,2,1,0.667,-0.74,1.771,0.2411,23.2,1L,0,,3
73,Ohio State,2,1,0.667,-0.783,-4.316,0.0236,-1.0,1W,0,,3
74,Georgia Tech,1,1,0.5,-0.803,2.312,0.0248,-2.0,1W,0,,2
75,Western Michigan,1,1,0.5,-0.869,-1.821,-0.0426,-3.0,1W,0,,2
76,North Texas,1,2,0.333,-1.218,-9.853,-0.4043,-31.8,2L,0,,3
77,California,2,1,0.667,-1.755,-13.593,-0.1513,-32.5,1W,0,,3
78,Arkansas State,2,2,0.5,-2.028,-10.139,-0.2252,-31.0,2W,0,,4
79,Vanderbilt,1,1,0.5,-2.266,-11.615,-0.2943,3.0,1W,0,,2
80,Delaware,2,1,0.667,-2.731,-16.211,-0.2104,-23.8,2W,0,,3
81,Fresno State,1,1,0.5,-2.844,-10.771,-0.266,-6.0,1L,0,,2
82,Rice,1,1,0.5,-2.86,-0.802,-0.0177,-3.0,1W,0,,2
83,Toledo,3,1,0.75,-2.903,-13.389,-0.0709,-3.0,1L,0,,4
84,Georgia,2,1,0.667,-3.214,-5.177,0.0236,-1.0,1L,0,,3
85,Colorado State,2,1,0.667,-3.733,-0.882,0.1442,4.0,1W,0,,3
86,Oklahoma State,4,0,1.0,-3.763,-9.609,0.3067,43.4,4W,0,,4
87,Mississippi State,1,1,0.5,-3.797,-0.677,-0.0213,-2.0,1W,0,,2
88,Middle Tennessee,2,1,0.667,-4.154,-0.391,0.2033,23.2,1L,0,,3
89,Hammond,1,2,0.333,-4.173,-2.429,-0.182,-8.0,2L,0,,3
90,Ball State,1,2,0.333,-4.199,5.519,-0.026,6.8,1W,0,,3
91,South Carolina,1,2,0.333,-4.369,-2.155,-0.1537,-12.0,2L,0,,3
92,Northwestern,1,1,0.5,-4.47,-12.023,-0.266,-6.0,1L,0,,2
93,Rutgers,2,1,0.667,-4.628,-6.673,0.0071,1.0,1L,0,,3
94,Boise State,2,1,0.667,-4.922,-7.261,0.0402,13.8,1L,0,,3
95,Eastern Michigan,2,2,0.5,-5.502,-2.587,-0.0337,-9.0,2W,0,,4
96,Appalachian State,1,2,0.333,-5.698,-4.812,-0.2246,-12.0,1W,0,,3
97,Akron,1,2,0.333,-5.839,6.238,-0.0071,23.5,1L,0,,3
98,New Mexico State,1,1,0.5,-5.852,-16.788,-0.4184,-26.8,1L,0,,2
99,West Virginia,2,1,0.667,-6.023,-9.462,-0.0804,0.1,1L,0,,3
100,Charlotte,1,2,0.333,-6.098,-14.28,-0.5485,-52.3,2L,0,,3
101,James Madison,1,2,0.333,-6.28,-4.644,-0.3073,-30.2,1W,0,,3
102,Georgia State,2,1,0.667,-6.592,-11.268,-0.1418,23.1,1L,0,,3
103,Stanford,2,2,0.5,-6.771,-6.624,-0.1277,-12.0,2W,0,,4
104,Georgia Southern,1,2,0.333,-6.775,-1.634,-0.1442,-12.0,1L,0,,3
105,Old Dominion,1,1,0.5,-7.098,-10.28,-0.1915,-6.0,1L,0,,2
106,Western Kentucky,2,1,0.667,-7.245,-7.906,-0.0142,-3.0,1L,0,,3
107,UCLA,1,1,0.5,-7.64,-2.362,-0.0461,-6.0,1W,0,,2
108,Illinois,1,2,0.333,-8.254,-9.258,-0.3712,-12.0,2L,0,,3
109,Iowa State,2,1,0.667,-8.406,-11.562,-0.1442,17.9,1W,0,,3
110,Jacksonville State,2,1,0.667,-8.419,-6.256,0.0544,23.8,1L,0,,3
111,USC,1,2,0.333,-8.683,7.218,0.0024,-5.0,1W,0,,3
112,Boston College,0,3,0.0,-8.976,7.964,-0.2931,-14.0,3L,0,,3
113,Iowa,2,2,0.5,-9.903,0.612,0.0124,-1.0,1L,0,,4
114,Temple,1,2,0.333,-10.217,-9.184,-0.3759,-12.0,1L,0,,3
115,Missouri State,3,0,1.0,-10.416,-16.248,0.0804,3.0,3W,0,,3
116,Rapid City,0,3,0.0,-10.871,8.175,-0.2577,-10.0,3L,0,,3
117,Coastal Carolina,1,2,0.333,-10.909,-2.568,-0.2624,-12.0,1W,0,,3
118,UNLV,1,2,0.333,-10.942,-1.968,-0.2388,25.6,1W,0,,3
119,Texas State,1,2,0.333,-11.024,-5.465,-0.26,-8.0,1L,0,,3
120,Massachusetts,1,2,0.333,-11.588,2.074,-0.1348,12.8,1L,0,,3
121,Tulane,2,2,0.5,-11.61,-14.304,-0.3652,-12.0,2W,0,,4
122,Kennesaw State,1,2,0.333,-11.794,-4.337,-0.3002,24.4,1W,0,,3
123,Oregon State,1,2,0.333,-11.969,3.978,-0.0804,-5.0,1L,0,,3
124,Penn State,1,2,0.333,-12.053,12.477,0.1608,38.1,1L,0,,3
125,Utah,1,2,0.333,-12.453,-4.99,-0.2459,-12.0,1L,0,,3
126,Tulsa,0,3,0.0,-13.125,-9.001,-0.7163,-12.0,3L,0,,3
127,Army,1,1,0.5,-13.34,-1.763,-0.0355,-6.0,1L,0,,2
128,Clemson,0,2,0.0,-13.722,7.472,-0.344,-4.0,2L,0,,2
129,SMU,0,2,0.0,-13.843,15.231,-0.117,-8.0,2L,0,,2
130,Missouri,1,2,0.333,-13.915,-5.914,-0.2908,-8.0,2L,0,,3
131,Michigan State,1,2,0.333,-14.003,0.576,-0.1229,22.3,2L,0,,3
132,Sam Houston,2,2,0.5,-15.52,-7.123,-0.1259,-12.0,2W,0,,4
133,UTEP,1,2,0.333,-19.283,0.018,-0.1229,-8.0,1W,0,,3
134,Kent State,0,3,0.0,-19.719,7.146,-0.2931,-14.0,3L,0,,3
135,Louisiana,1,1,0.5,-19.842,-11.768,-0.2589,42.7,1W,0,,2
136,Death Valley,0,3,0.0,-22.807,8.969,-0.2411,-14.0,3L,0,,3
