Rank,Team,W,L,WinPct,FPI,SOS,SOR,Chaos,Streak,QualityWins,BestWin,GamesPlayed
60,Marshall,7,4,0.636,1.633,-2.965,0.0464,-28.4,1L,0,,11
61,Washington,6,5,0.545,1.593,1.319,0.1341,54.4,2W,1,#9,11
62,Louisiana Tech,7,5,0.583,1.563,-4.181,-0.0192,-39.7,1L,0,,12
63,Boise State,6,6,0.5,1.42,-1.967,-0.0408,-32.5,3L,0,,12
64,Liberty,7,4,0.636,1.171,-5.163,-0.0032,-29.9,2L,0,,11
65,Kennesaw State,6,5,0.545,1.158,-2.099,0.0,-28.9,1W,0,,11
66,Michigan State,6,5,0.545,1.141,-0.676,0.0108,13.6,2L,1,#25,11
67,Washington State,7,4,0.636,1.053,-2.67,0.0769,-24.8,1W,0,,11
68,Hawai'i,6,3,0.667,1.04,-2.839,0.0684,-7.0,3W,0,,9
69,Northwestern,6,5,0.545,0.983,-2.993,-0.0324,-31.8,1L,0,,11
70,Duke,6,5,0.545,0.435,1.366,0.1297,43.0,4L,1,#25,11
71,Gate City,5,7,0.417,0.388,-2.031,-0.1276,-55.8,2L,3,#11,12
72,Panama City,6,8,0.429,0.029,0.774,-0.0265,-12.2,1L,1,#13,14
73,Kansas,5,6,0.455,-0.412,-2.511,-0.1004,-6.8,3L,0,,11
74,UNLV,5,6,0.455,-0.465,-1.343,-0.0744,-67.6,1W,0,,11
75,UTSA,8,3,0.727,-0.517,-4.174,0.1297,38.3,4W,0,,11
76,Virginia,4,7,0.364,-0.834,-3.355,-0.2104,-57.4,1L,0,,11
77,Arkansas,4,7,0.364,-1.172,4.334,-0.0203,-11.6,1L,0,,11
78,New Mexico State,7,4,0.636,-1.257,-5.472,-0.014,29.6,1W,0,,11
79,Temple,6,5,0.545,-1.469,0.284,0.1081,34.8,2L,0,,11
80,Hawaii,2,4,0.333,-1.615,-0.371,-0.1725,-13.3,1W,0,,6
81,Rutgers,6,5,0.545,-1.653,-1.537,0.0114,-0.2,1L,0,,11
82,Wisconsin,3,8,0.273,-1.756,2.802,-0.1208,-16.8,4L,0,,11
83,Arkansas State,5,6,0.455,-2.008,-1.702,-0.0915,25.8,1L,0,,11
84,Louisiana,6,5,0.545,-2.164,-4.741,-0.11,-57.6,1W,0,,11
85,Indiana,5,6,0.455,-2.249,-0.366,-0.0394,11.1,1L,0,,11
86,Miami University,6,4,0.6,-2.285,-1.71,0.0441,15.9,5W,0,,10
87,Sam Houston,6,6,0.5,-2.399,-4.773,-0.1416,4.2,1L,0,,12
88,UTEP,6,6,0.5,-2.647,-1.435,-0.0169,-4.6,3L,0,,12
89,UCF,5,6,0.455,-2.669,0.612,0.0064,-16.0,2L,0,,11
90,Utah,5,8,0.385,-2.688,-3.44,-0.2464,2.2,3W,3,#15,13
91,Memphis,6,5,0.545,-2.759,-1.75,0.0343,20.6,1L,0,,11
92,Purdue,4,7,0.364,-3.279,4.12,-0.0006,48.8,1W,1,#7,11
93,South Alabama,7,5,0.583,-3.548,-5.571,-0.0927,-21.6,1W,0,,12
94,Appalachian State,5,6,0.455,-3.807,-3.845,-0.1615,1.5,1W,0,,11
95,Iowa State,5,6,0.455,-3.821,-2.056,-0.138,-61.2,1W,0,,11
96,Georgia State,4,7,0.364,-3.862,-3.047,-0.2085,-46.9,1L,0,,11
97,Texas State,4,7,0.364,-4.0,-3.686,-0.2454,-21.2,1L,0,,11
98,Kent State,4,7,0.364,-4.129,0.601,-0.1488,-25.0,2L,0,,11
99,Tennessee,4,7,0.364,-4.167,6.706,0.0877,73.5,2W,1,#15,11
100,Cincinnati,5,6,0.455,-4.322,-3.967,-0.1488,-24.1,1L,0,,11
101,Vanderbilt,6,5,0.545,-4.339,-4.182,-0.0928,9.4,2L,0,,11
102,Rice,3,8,0.273,-5.103,0.29,-0.1786,22.9,1W,0,,11
103,Stanford,3,8,0.273,-5.13,0.054,-0.2257,-30.0,1W,0,,11
104,Death Valley,6,7,0.462,-5.178,-0.113,-0.0334,154.6,1L,1,#15,13
105,Old Dominion,4,7,0.364,-5.265,-0.944,-0.1729,38.1,3L,0,,11
106,Kansas State,5,6,0.455,-5.31,1.875,0.0413,53.8,2L,0,,11
107,Massachusetts,4,7,0.364,-5.634,-0.044,-0.136,-29.0,1L,0,,11
108,Colorado State,5,7,0.417,-5.731,-1.936,-0.1107,11.2,2W,0,,12
109,Boston College,4,7,0.364,-5.88,-3.446,-0.2155,-48.1,3L,0,,11
110,Oregon State,4,7,0.364,-5.883,-1.998,-0.185,-29.0,1L,0,,11
111,Syracuse,5,6,0.455,-6.033,-0.297,-0.0401,-12.0,1W,0,,11
112,Coastal Carolina,4,7,0.364,-6.222,-2.677,-0.2174,36.6,1L,0,,11
113,Western Michigan,6,6,0.5,-6.357,-4.022,-0.1259,35.2,2W,0,,12
114,Alabaster,4,7,0.364,-6.458,-2.057,-0.1933,89.2,1W,1,#24,11
115,Rapid City,5,8,0.385,-6.589,-2.166,-0.1555,0.5,1W,0,,13
116,Louisville,3,8,0.273,-6.917,2.662,-0.1399,34.4,1L,0,,11
117,Central Michigan,5,6,0.455,-7.161,-5.646,-0.2543,-27.3,2L,0,,11
118,Tulsa,5,6,0.455,-7.284,0.836,0.0057,70.6,5L,0,,11
119,Colorado,3,8,0.273,-7.447,-0.216,-0.2181,22.0,3L,1,#22,11
120,Iowa,4,7,0.364,-8.415,-0.88,-0.1666,-4.5,2W,0,,11
121,Middle Tennessee,3,8,0.273,-9.197,0.102,-0.2092,35.9,2L,0,,11
122,Missouri,3,8,0.273,-9.609,1.459,-0.1736,-18.0,3L,0,,11
123,UConn,5,7,0.417,-9.704,-2.05,-0.1346,60.5,1L,0,,12
124,James Madison,4,7,0.364,-10.095,-2.786,-0.213,44.1,1W,0,,11
125,Air Force,4,7,0.364,-10.209,-4.286,-0.2568,14.5,4L,0,,11
126,Ball State,3,8,0.273,-10.695,-1.621,-0.2695,17.9,1W,0,,11
127,Illinois,3,8,0.273,-11.113,-2.64,-0.2829,55.1,4L,1,#19,11
128,Kentucky,2,9,0.182,-11.676,5.69,-0.1329,-27.0,9L,0,,11
129,California,2,10,0.167,-12.253,1.021,-0.2657,-21.0,7L,0,,12
130,Army,3,7,0.3,-12.504,-1.15,-0.2259,34.1,2L,0,,10
131,Western Kentucky,2,9,0.182,-13.055,-1.069,-0.3338,17.4,2L,0,,11
132,UL Monroe,2,10,0.167,-13.819,-2.446,-0.391,-13.1,3L,0,,12
133,Akron,3,10,0.231,-13.964,-2.453,-0.3507,27.4,2L,0,,13
134,Minnesota,3,8,0.273,-14.02,0.273,-0.2206,11.6,3L,0,,11
135,Jacksonville State,1,10,0.091,-14.996,-0.223,-0.3916,-60.0,8L,0,,11
136,Utah State,1,10,0.091,-16.012,-0.802,-0.4253,-60.0,7L,0,,11
137,Maryland,1,10,0.091,-16.212,0.435,-0.405,-44.0,10L,0,,11
138,South Carolina,1,10,0.091,-17.604,4.014,-0.2797,-9.1,10L,0,,11
